"Date","SP500","MSFT"
2020-04-13,2761.6298828125,157.577911376953
2020-04-14,2846.06005859375,165.375366210938
2020-04-15,2783.36010742188,163.642608642578
2020-04-16,2799.55004882812,168.555282592773
2020-04-17,2874.56005859375,170.040573120117
2020-04-20,2823.15991210938,166.670196533203
2020-04-21,2736.56005859375,159.77717590332
2020-04-22,2799.31005859375,165.204010009766
2020-04-23,2797.80004882812,163.204635620117
2020-04-24,2836.73999023438,166.184661865234
2020-04-27,2878.47998046875,165.708633422852
2020-04-28,2863.38989257812,161.671813964844
2020-04-29,2939.51000976562,168.926635742188
2020-04-30,2912.42993164062,170.621337890625
2020-05-01,2830.7099609375,166.203689575195
2020-05-04,2842.73999023438,170.269012451172
2020-05-05,2868.43994140625,172.097045898438
2020-05-06,2848.419921875,173.791702270508
2020-05-07,2881.18994140625,174.800903320312
2020-05-08,2929.80004882812,175.829116821289
2020-05-11,2930.18994140625,177.790420532227
2020-05-12,2870.1201171875,173.763153076172
2020-05-13,2820,171.135406494141
2020-05-14,2852.5,171.878036499023
2020-05-15,2863.69995117188,174.382034301758
2020-05-18,2953.90991210938,176.048141479492
2020-05-19,2922.93994140625,174.829483032227
2020-05-20,2971.61010742188,177.254470825195
2020-05-21,2948.51000976562,175.125427246094
2020-05-22,2955.44995117188,175.201843261719
2020-05-26,2991.77001953125,173.349639892578
2020-05-27,3036.1298828125,173.578811645508
2020-05-28,3029.72998046875,173.18733215332
2020-05-29,3044.31005859375,174.953582763672
2020-06-01,3055.72998046875,174.552612304688
2020-06-02,3080.82006835938,176.538436889648
2020-06-03,3122.8701171875,176.968078613281
2020-06-04,3112.35009765625,174.638519287109
2020-06-05,3193.92993164062,178.724792480469
2020-06-08,3232.38989257812,179.832244873047
2020-06-09,3207.17993164062,181.207046508789
2020-06-10,3190.13989257812,187.928314208984
2020-06-11,3002.10009765625,177.836822509766
